"id","user_fk","repo_fk","created_at"
"98e0bedcd71031b7edef3eb25b5faa29ac166b4a","9791461","15452919","2019-02-03 11:41:38"
"05d21438debbb6a4edf2c14cfbe7db5b868f9162","142290","15452919","2019-02-01 09:30:59"
"597597e8b27ee60a25b4533771702892e72898a5","50459","15452919","2019-02-01 08:58:46"
"a89170cfb2acd33aea99551cb9524bcdfaad96ec","6915","15452919","2019-01-31 10:48:54"
"43e1b7b124d2bcfba98fbe54972a35c022d85bf2","88287","15452919","2019-01-30 20:03:08"
"8cfe1a683223b6dafd43735ddbceb271726d247b","111600","15452919","2019-01-30 14:16:12"
"592bf6a59cac9697f0491b24e5093cb759d7e44c","78134","15452919","2019-01-30 13:03:11"
"c5c9cef5c0baf1652b6642858ad2426794823699","50459","15452919","2019-01-30 13:02:15"
"f9401ae011ddf7f8d2d95020b7446c17f8d98dc1","9886925","15452919","2019-01-30 08:49:58"
"b91bf08876ca4da0c2a843a9ed3e88d64427cfb8","12988138","15452919","2019-01-30 08:46:44"
"d88441025fe58de094a89947cb17b54c36f5487b","12551434","15452919","2019-01-30 07:40:36"
"f4094d09cd3bf4c1420f358d77b803d5d84d0994","6915","15452919","2019-01-29 16:43:13"
"1a19c596bf489bb8489156706d42ffa9213d7ffe","9884311","15452919","2019-01-29 16:39:57"
"f0c6f921408d97251b1b554a7ea83d020c70a2da","6915","15452919","2019-01-29 16:39:20"
"74c38902ecec507675e1e9033500addc87e4b7b0","78134","15452919","2019-01-29 14:19:54"
"a0ac3b6a1a1818285b74d9580c6d331837ec2e31","1735667","15452919","2019-01-29 13:51:13"
"e9daed189e237d023091006e298e4d7041d9f872","6915","15452919","2019-01-29 12:20:21"
"4eee99aac5d890602a8dc8c5b8ff55670bb2d1fd","","15452919","2019-01-29 09:17:40"
"21acf0bc8d4f179397bb7d06d6f36df3cbee4a8e","50459","15452919","2019-01-29 08:14:24"
"b04da9d48227b5d020a9668d06a5b92cb6746540","32324335","15452919","2019-01-28 16:50:31"
"104e6b20501b23824fcbc3160fc354dc98645c5c","78134","15452919","2019-01-28 15:08:33"
"616cf782036de06e8f9795e4c8782363c7de9898","807580","15452919","2019-01-27 17:54:11"
"277a8c975b0b3a171b3047f3ed8009ada69f44d3","3627395","15452919","2019-01-26 13:32:46"
"dddd6ef006a6e475073b32a33cf40c311bfdcb35","1225267","15452919","2019-01-26 13:30:47"
"2209fede4e2cb19bc6336562fc41812ec1d56435","1735667","15452919","2019-01-25 19:18:28"
"17723a5294360bf0d18dbfaab703f0df163f33f1","6915","15452919","2019-01-25 11:39:52"
"f28da4f602fcd17624cf6d40d070253dd6663121","16888304","15452919","2019-01-24 17:57:20"
"2abeb35d5425d72c2f7fdfe4209f7a94fac52a8e","12988138","15452919","2019-01-24 16:23:34"
"c512d6054d119e606e1700000515db7852e85969","50459","15452919","2019-01-24 16:22:46"
"6167dd65b572c69fde5e4583b4c3a304fc83a544","1735667","15452919","2019-01-24 16:07:43"
"684facedb821d3026c870eaa80bc6bc9ec79c645","6915","15452919","2019-01-24 12:40:37"
"0a454554ae8e81643bcad7f41721e61f700e1a03","50459","15452919","2019-01-24 12:02:30"
"ad13d2d407d2f614c39af92430fda0a926da2a8a","9915581","15452919","2019-01-24 11:35:10"
"3591fc603f3fd971bdd17272b9b2eed016be92d9","1735667","15452919","2019-01-24 11:34:12"
"6f45fa66d8661036c518a186fb8cc5ede0c0b805","1540134","15452919","2019-01-24 11:21:38"
"769657060e888612e7d585c6b6eae16a64c4ad19","4943570","15452919","2019-01-24 11:18:26"
"b8f9b3779fbdc62d5a935b57f1360608fa4600b4","6984346","15452919","2019-01-24 11:14:02"
"fa34429a2695f57bc0a96cd78f25e86700d8ee44","78134","15452919","2019-01-24 11:02:47"
"bbd120354a8d226b446591eeda9f9462cb9b690a","50459","15452919","2019-01-24 11:02:18"
"ecb781297bfc891f4ff26bdf3fda362744bbb3e3","142290","15452919","2019-01-24 10:36:30"
"dc43ea8d0394d9336ea7a3e2a920f3b55bb3189d","142290","15452919","2019-01-23 15:09:29"
"a50b471b6b9c54eba795b74f6d74a09d531af9dc","5959481","15452919","2019-01-23 13:36:49"
"ad849c01d3cde849dff60aa1fd4e13dd4a194ec6","78134","15452919","2019-01-23 13:23:45"
"9bc0138dedf1341fc3f84d6e6f330338093d6e6e","142290","15452919","2019-01-23 10:13:13"
"85a79b3ad3c5863f8612d25c246bcfad339f36b7","12988138","15452919","2019-01-22 19:11:43"
"a6e02853204bcb8dd431575cccd6d81ef782b0ed","12988138","15452919","2019-01-22 13:28:28"
"f91312dbdbb9e04ef578946226e5d8069d5dfd5a","33873","15452919","2019-01-21 14:38:13"
"105008b6a121ade656bf63125cecb467e2434d95","9915581","15452919","2019-01-21 14:22:51"
"15b9b39e6c38801dd74e3b7e779018f20f510128","769725","15452919","2019-01-19 07:12:57"
"560957799a089042e471320d179ef2e96caf4f8d","88287","15452919","2019-01-18 17:14:06"
"a0b0db63055e1dd350215f9fe04b0abf19f3488a","50459","15452919","2019-01-18 12:27:27"
"632135ce4c1d8d3d9a36771aab4137260018e84b","12988138","15452919","2019-01-18 12:22:05"
"257bfff316e4efb8952fbeb67c91f86af579cb0a","88287","15452919","2019-01-17 16:25:27"
"66f0c464ccd431e94b3be2a91b58c084c2c1575d","8317410","15452919","2019-01-17 15:49:12"
"19bfcbf9117f39f54f698a0953534d90c08e9930","1735667","15452919","2019-01-17 15:45:36"
"4f8ec445653aa5131eb18fd6f821ed5fc284fd42","1735667","15452919","2019-01-17 13:44:29"
"81e26d5a4837077d5fff17e7b461061b134a4a00","12988138","15452919","2019-01-17 10:38:23"
"ba6349d39a34650e91fc1d205ce938e216bdf38c","129561","15452919","2019-01-17 10:15:46"
"bcb2594151c849d65108dd94e54b69067d117d7d","769725","15452919","2019-01-17 06:29:34"
"34f11e752f61b81c13cdde0649a3c7b14f801c69","12988138","15452919","2019-01-16 13:33:02"
"f728837ee6b48a2413437f54057b4552b7e77494","78134","15452919","2019-01-16 13:31:32"
"96c7c18b184ae894f1c6bd5fbfc45fbcfa9ace77","78134","15452919","2019-01-16 11:56:34"
"d37f987639c7a3a8af3a81989d5152a3fca11c97","573380","15452919","2019-01-16 10:43:41"
"f50d66f2d8e31b5e9920f8f9fb51ff7a6b487631","35779158","15452919","2019-01-15 23:21:50"
"24d66944cbd878f5d5a392bcaf1080708267d610","129561","15452919","2019-01-15 20:52:47"
"9dc5d1a915ac0e0bd8429d6ac41df50eec91de5f","129561","15452919","2019-01-15 20:51:31"
"c03f694be5c81e287c2d67fff81eea5e23eaf3ba","129561","15452919","2019-01-15 20:25:47"
"2a2fd5adf8f9fa96aabeedc6aba35c356da8c8c3","129561","15452919","2019-01-15 20:06:17"
"115b1c38ac45d83b90770ab80e39665e093fe804","3272758","15452919","2019-01-15 15:45:52"
"4aeeecfded1310e88579d9eaf47c33967e496f8f","9915581","15452919","2019-01-15 10:51:33"
"1636d9574be4e3df318f16bd1bf2741cf79b76a1","9915581","15452919","2019-01-11 19:42:33"
"88168ff5c57b1a9c944d02e93e6e49368ccc968f","88287","15452919","2019-01-11 14:08:09"
"f25f776c9f9d6a0538cd9028d9d82fc6965d9123","129561","15452919","2019-01-11 13:27:47"
"d5cad488be0069d768b358b2267cd5432b0f9a43","5959481","15452919","2019-01-11 11:49:12"
"2eb838ed9776c9c3ec922e1116a5d50babda31c5","1735667","15452919","2019-01-11 09:23:45"
"38cce9ac333d674616047be14c270d7cfbd43641","3272758","15452919","2019-01-10 15:27:54"
"7240f4d800d3ffb97cf23a27d13746428d761cec","9886925","15452919","2019-01-10 11:33:51"
"7ca40306af9da68a0d31439117246de8247f99d6","5959481","15452919","2019-01-10 08:59:37"
"6df3e4eeb0dda986aef3f71335151fa63c06f6d3","769725","15452919","2019-01-10 02:36:19"
"d70c4faf20d5533e30eec5cbb9b5180eb837b78c","78134","15452919","2019-01-09 06:05:55"
"81f04fa60608a67bac693879acbe086562d3970d","50459","15452919","2019-01-08 21:50:15"
"ae857e74bfda1f961dc5741441e5b36a2bb9aa93","88287","15452919","2019-01-07 23:59:00"
"56a3f6c03cc3c7ae38ab7354f8615c014bb2102a","78134","15452919","2019-01-07 13:32:01"
"356c49fa7ec88632f839226c9b0f1cf172ec6f9d","78134","15452919","2019-01-07 12:20:11"
"428eabe28d1077356b16f25828d78d8693a766bb","2188604","15452919","2019-01-07 08:56:50"
"e05d46807525f76dab83f84e9dfc9e4537398641","5933273","15452919","2019-01-07 08:47:11"
"aca588a8e434cd0409c44d55b6009fb74e913537","5741620","15452919","2019-01-07 08:35:44"
"fe03b76ffe9f9d48b09f4d93f18fae1e5ad4c1f4","1735667","15452919","2019-01-06 10:58:57"
"072c95fb74ac108e93207a8052e641cfaf863105","5741620","15452919","2019-01-05 20:27:57"
"e8ff318205be2d3e9f793ee876726bf0fbaf579e","5959481","15452919","2019-01-05 20:26:50"
"c1c43011211e70ffdd2a78fb1a467adb5db9f65e","129561","15452919","2019-01-04 08:14:17"
"391d4cb9b53eb9f71862cbb8a6cca332d5a76f94","129561","15452919","2019-01-04 07:51:12"
"3f421aca54bb5216e0f949966481fa4516c52273","941411","15452919","2019-01-04 07:48:15"
"8ec344bf604a56e4bd313660448345708c5aeb51","129561","15452919","2019-01-04 07:26:07"
"33d233d3e18359123993d3f54987441290faf212","6679401","15452919","2019-01-04 07:26:07"
"49975264a8d37aa9af1a2b71015059245c0c2e0b","50459","15452919","2019-01-03 14:32:58"
"1ea5279d5d7cd44ab18d72a2d26f1ad03b8d2b5e","32324335","15452919","2019-01-03 12:31:20"
"27913dd226e391b5260ab3b66ce7b75610a07ab7","2174560","15452919","2019-01-03 11:54:24"
"ddaf48bf84b3ac54681b09d9dfbf439f6053cbc8","807580","15452919","2019-01-03 09:32:12"
"57a90ad450c5021711fd75c393cd119ef3251558","13497596","15452919","2019-01-03 08:09:04"
"1d284c201d33b2950da7d3c6adde9604095dd5af","78134","15452919","2019-01-03 05:17:59"
"b025053ab03b2e19aee28505029954ca9d158b1d","15030491","15452919","2019-01-02 16:33:17"
"9bfd0b60cc5af3d6b8fdd9fae33ec1c0a4eb31b8","3272758","15452919","2019-01-02 09:22:10"
"a4af734328d50b9ea89405c7e5050065a8087946","1036969","15452919","2018-12-29 10:32:58"
"6537ab5dd3459b4570d5157b702d2ec5f5aadb2e","5741620","15452919","2018-12-29 01:58:03"
"735343430dec74a340f5c9a18822537e18165caa","20694989","15452919","2018-12-28 07:43:55"
"9e9fc87e70accf2b81be8772ab2ab0c914e95666","50459","15452919","2018-12-23 16:31:32"
"335760bf0674ee553f3ca65afd6f29b6557d1b55","533337","15452919","2018-12-22 10:39:08"
"7df52e324c1393f9dad3daa8c724782f4ade5b42","4280775","15452919","2018-12-22 10:26:49"
"5e4fd8e7dbfe701b3b544c52c433c5d7c2e302c3","9886925","15452919","2018-12-22 05:53:30"
"880de230b44e20282abdef0f1f9a3294ce68e5d8","16888304","15452919","2018-12-22 05:04:03"
"81c3dc728f946db26a31a6974383b94b11dba977","3627395","15452919","2018-12-21 22:36:14"
"ca7c13ba8f8af19f15e84a16e82049f2b32b6b70","9915581","15452919","2018-12-21 17:04:18"
"e1edfe0689966d5b5fcee530a96c31dd28aea95c","9886925","15452919","2018-12-21 05:22:11"
"27ce4eb78bdf5d9b742ed05babe9b86a434733a1","1194128","15452919","2018-12-20 13:00:58"
"5f251a6448b3385015ab531c35071743f93cafae","142290","15452919","2018-12-20 09:46:08"
"fe86a707d8270108e0fb77359e702689664dcb4b","11574521","15452919","2018-12-18 14:25:02"
"b01cfce36276379a95deb1001a6f1b6a048609de","9886925","15452919","2018-12-18 14:23:32"
"de4265fa028f2b0eb96a21e295028e0d19426adb","11574521","15452919","2018-12-18 06:24:59"
"90ea542e9efa5ec7652e2b507a7122e5a8e4b91b","88287","15452919","2018-12-18 06:20:59"
"472c23a8015cd84b193d2d0efb4592a664de3c62","12988138","15452919","2018-12-17 11:19:01"
"d322c9d5504ad3fd4dfeb9dff29e92b35856042f","50459","15452919","2018-12-17 10:32:55"
"3ad73443c7a96c928577234df5c742d53f3293ef","20694989","15452919","2018-12-17 08:50:52"
"7dbb075c07511ccdfd8b428cce1adbc6c146eb18","6915","15452919","2018-12-14 14:06:06"
"aebf9e2fe7beb6d23db94d0885cc7a1089b15d87","3272758","15452919","2018-12-14 14:05:22"
"aad3c67a92cd4f3cc3a885fdc514ba2a7fb3e0a3","20079910","15452919","2018-12-14 13:55:51"
"fe26b2f366693bfd2cff71e81fa5512977affd7b","20664531","15452919","2018-12-14 13:55:03"
"88d7d4fed4f95df9b81fa6acc66c760e0cb08cd7","208822","15452919","2018-12-14 13:50:10"
"9940d93a43bab1f060e8fbfadff510c3298f2726","31876119","15452919","2018-12-14 10:15:31"
"3796751efcc3fab71799450f1bff370d081438ec","142290","15452919","2018-12-14 10:08:11"
"e79821cabeda5c6907f03073d11fe6d83367f494","2983312","15452919","2018-12-13 14:12:19"
"e57e4571d3382c504a01f87be654d984f26e2dd1","20664531","15452919","2018-12-13 09:25:13"
"b3be9b7cd8f5f0e828d4d2aa6db1216ccd32ce3a","12689769","15452919","2018-12-13 09:21:52"
"4e6f53ac3360c4e90fdb419e7073e4316b2a49f7","11574521","15452919","2018-12-12 15:22:17"
"ebbf3dfafb9af891294fa10c04b3c07dd56d8fdc","50459","15452919","2018-12-12 06:51:29"
"1e190a3b1cf0444b48cc1aa78367e0d28a561c6b","129561","15452919","2018-12-11 12:23:57"
"24d727b6d6e2c0cde222fa12155c4a6db5caaf2e","129561","15452919","2018-12-11 12:20:21"
"83a9a73b899e816a0d1493b7fb1e37abe4bc4566","142290","15452919","2018-12-11 12:19:03"
"5584574217df29f5daf5db70b3d2536ec66a036c","129561","15452919","2018-12-11 11:55:10"
"38c3d88cea61361afe332437581dac8b40adbfca","129561","15452919","2018-12-11 11:41:41"
"69a8d9841a62af97d98ad59f8c40e34301946b84","129561","15452919","2018-12-11 11:41:18"
"bb724080cac9fa36ec6b638cfd5cf0e54bc23362","12988138","15452919","2018-12-11 08:21:58"
"b2aac658b0e366f128eda5e057e8e1bf5ec4e427","129561","15452919","2018-12-10 13:15:51"
"9fe5d200117bab0b2adbcf1d09629879366bcc54","129561","15452919","2018-12-10 13:10:35"
"dd98d1da9464c9ae6e1da69d7a41d4551f20bd8d","9886925","15452919","2018-12-10 12:56:01"
"362e2ba792927282c41acda05cb1a7cd34e1c790","129561","15452919","2018-12-10 12:55:29"
"31b33349227715e8d1f8753d913892c1e35439d7","129561","15452919","2018-12-10 12:47:01"
"48b70ecff1152f9eec091ff03b803d997a573b19","53520","15452919","2018-12-10 12:30:06"
"c1e3fe6b140c6ac7f9d7c792480a10208a4ac7ec","593082","15452919","2018-12-10 12:24:55"
"2fdff338034e3ec990f08708c08a7695c39186d2","129561","15452919","2018-12-10 11:55:11"
"da6e6e7971b093990b964cd708cceab77898a655","6286655","15452919","2018-12-10 11:29:34"
"af8daf91a659c05a9c6424752d050f2beca0ee29","129561","15452919","2018-12-10 11:15:03"
"fd66af5ee5020cd61fbb971b294a426da60f62f6","129561","15452919","2018-12-10 11:05:03"
"0983d02aa906394fd2be83ebda104730e32c593b","129561","15452919","2018-12-10 10:33:50"
"42a914a84ffcc5d123af400c2cbcd34b05e2b0b3","142290","15452919","2018-12-10 10:33:50"
"09d588e0da77c1ed150d7274f66a67dcaecab80c","129561","15452919","2018-12-10 09:46:39"
"6a1a4375c680ba4c9ee49ae7cf1e5ab0ab72bdfb","129561","15452919","2018-12-10 09:36:36"
"dfa16a3e4e0e0b5b20bfda7b7e89ebd07ea0a1a5","1645187","15452919","2018-12-10 09:17:31"
"c1d462ee5d3a22746e90531e06139b703f0e040f","11574521","15452919","2018-12-10 09:16:19"
"f32790fb0508bb484a100d6e5c81bec2c89bebb1","6915","15452919","2018-12-07 13:43:27"
"d2328b604a2d4ecdccc47d8f9133593161cbd40a","129561","15452919","2018-12-07 12:10:03"
"661809714e35f69dea23f713dd1e65cff523344c","78134","15452919","2018-12-07 05:51:40"
"de39513ced05f120b30b0daa49003982cc6b2426","573380","15452919","2018-12-06 13:34:49"
"3ac633ba8423851a85cb909a1f1f0f3c0d2c5351","12988138","15452919","2018-12-05 10:20:55"
"b98d2e9a1c11f797502a3afa711e470a41cbc91d","88287","15452919","2018-12-04 17:29:51"
"92639b676aaa7f262d19081256c43cdb78aa0efd","7549475","15452919","2018-12-04 14:27:55"
"f74077b4c24a6d1490dc12564d001df57d2a41fe","129561","15452919","2018-12-04 10:15:50"
"d4415f5e40fbd155adb3e85e4eae5c7db7832694","129561","15452919","2018-12-04 10:12:40"
"7a5c1b28ddd4ce1e95f6ed01672b9d44dba047f2","12689769","15452919","2018-12-03 13:15:22"
"8698fbabf6c7811e8eec6e84512510e9c9a4eb45","142290","15452919","2018-12-03 10:34:41"
"a3fd415c0f983cae35c329d97e0b6707561daef6","129561","15452919","2018-12-03 10:23:57"
"4825d9c3dd7d07eadfda8a6d5c18efb67df67088","129561","15452919","2018-12-03 10:17:08"
"f850123ec7500af732b73c2501f1ef36d80ee01d","6118832","15452919","2018-12-02 12:03:31"
"efe5886877d3f171fae5adfd1e5f1c585e16946b","45130411","15452919","2018-12-02 12:00:42"
"085f89172f0af9d9685d228ad163d639041f1217","9886925","15452919","2018-12-01 06:07:18"
"54abb97e3be4fb2d6f557758aaa3a8291b0979fe","7877420","15452919","2018-11-30 21:38:37"
"ef8ced4151006c84e77ab8db88cf6fc1bb09a716","6915","15452919","2018-11-30 09:22:53"
"7e7781ffaa5c5486c5e7b66dea4986e063524f63","50459","15452919","2018-11-29 16:43:15"
"cf62bd2e8878d880aa9d5b20c05bb348111f6298","129561","15452919","2018-11-29 10:47:29"
"01371469e60ead5c442cefb71351583aabb1fc82","129561","15452919","2018-11-29 10:07:10"
"32d35c9c088463efac49aeb0f3e6d48cfb373a40","3627395","15452919","2018-11-29 10:04:56"
"a4428c505e84aaa1982d4cc522e0c0ffe608890a","429600","15452919","2018-11-29 10:02:31"
"55a4ff806fc1c8018055c56abcc6857502447902","175462","15452919","2018-11-29 09:56:59"
"8380a1303ce6a2fa4760a8641e47e7196a941b4c","142290","15452919","2018-11-29 08:58:09"
"7c657fc78957d7ed302eba68bb6122b515364ac4","142290","15452919","2018-11-29 08:51:57"
"3d21d455dca6e75a635ab5742c66c80ee175c3e7","11067114","15452919","2018-11-29 08:29:12"
"3dba6a6d27cc98814a23555d84cf6f016fe4635d","5235904","15452919","2018-11-28 14:42:07"
"a7501d0c419f8c1dc8b4004c115dd2d4e3b524b7","129561","15452919","2018-11-28 12:44:00"
"dae82f098570e15d44584f0d7f350713f4774727","129561","15452919","2018-11-28 12:42:37"
"8fdbbef72d3bedc245f004ae0d475f9ea228cd55","129561","15452919","2018-11-28 12:40:32"
"8696986547a859b7a3e9f406dea911b35f0bcd62","129561","15452919","2018-11-28 11:54:32"
"d606a7a46a62483f7fd8110de97ce91f70c4766e","129561","15452919","2018-11-28 11:53:33"
"174083c3ae0b6217dff0ced98ec7f73e53e24b04","129561","15452919","2018-11-28 11:46:13"
"bfed28a42187c7bf7b8f50401fe239278a4ed530","142290","15452919","2018-11-28 08:29:05"
"edc39aaedf526bfb7757a445c1f9dd42f45dc8d4","129561","15452919","2018-11-27 12:50:47"
"89fe24bbcc2395b9fbd449f5aeb9da8df073991d","7852347","15452919","2018-11-27 12:00:57"
"8b9f46941924a04ce1091532a74def03e70c7559","1266566","15452919","2018-11-27 10:52:30"
"695a5cce1e4c0db173dd2a798ed0dc14ee9ca2a1","88287","15452919","2018-11-26 18:34:40"
"c207edf2a3a6f48b4fc78cc55982d648eedab198","78134","15452919","2018-11-26 17:49:01"
"4f0d978eaaebdd118af3bfe623782c70601daaed","11574521","15452919","2018-11-26 16:37:59"
"1cd007ecae437f5cc54a026e592edfad642a0b69","9886925","15452919","2018-11-26 16:13:59"
"bba5fd81921ee700388b4db72db3240d32576b6c","88287","15452919","2018-11-26 16:05:18"
"2714e8f091117b4f110198008348bfc19233ed60","11574521","15452919","2018-11-26 15:10:22"
"0699287440527dedbc7d6f881fc466057b7822bc","573380","15452919","2018-11-26 15:09:32"
"197d609b9a3a9b5436a9902dcc8db38bb3e7543b","9886925","15452919","2018-11-26 12:52:04"
"ca228569e4aedd5ebbe853ec61761561d86579a6","","15452919","2018-11-26 12:27:49"
"f5e6634fd2fd2be5520c77edb7a5cd375eb28fd4","12988138","15452919","2018-11-26 11:53:15"
"93854bbad4fb819375463d04cf6b7e66b7f272f7","78134","15452919","2018-11-26 11:39:38"
"f0515800e6e92044466b095bbb2374465c53b6f1","9884311","15452919","2018-11-26 11:34:33"
"bb29d208287cb147fbb5738bf7aa81da351c5575","129561","15452919","2018-11-26 09:33:09"
"38592a13a3c41f7b6cf29ace473852b68cdb6690","1692593","15452919","2018-11-26 08:59:04"
"a5898ba621c51e420097a48b4a3f4fa75165a8b0","142290","15452919","2018-11-26 08:55:45"
"2a113f6d72d3b612c6686fa2ab8c30f9e7e6e972","5235904","15452919","2018-11-23 09:16:14"
"b24ef5e05d158e1533cf339aea866e0584447cef","6915","15452919","2018-11-23 09:14:09"
"76f5f662ccaf5190eb283ab8b5d607587e1ab8f9","1735667","15452919","2018-11-23 00:32:34"
"6b2cc8950e55b1d93afb3c82bb1081cf931d62cf","50459","15452919","2018-11-22 14:32:50"
"2843001ac218040f7e773159596625654f4e4148","142290","15452919","2018-11-22 13:14:31"
"9d5e3e06370dace249305d91624cb83cabf3c25f","278786","15452919","2018-11-22 13:03:50"
"3ba0418a9a433da4c8360116866873d8793b03da","129561","15452919","2018-11-22 13:01:10"
"e0d091e0909fc94958a33608ae4dad0825482813","142290","15452919","2018-11-22 09:00:16"
"070caec4bd72b1a958ece5f2b8fcc2bb92d44796","78134","15452919","2018-11-21 19:49:13"
"4c181e4fb98bb88503cccd6147026b6c2b7b56f6","50459","15452919","2018-11-21 13:36:56"
"333b5fb123a497efa1a9ef54a437b24dfb3936cc","129561","15452919","2018-11-21 11:19:56"
"3fd87f219342ca97a6595263a2aa28bec65fee04","5235904","15452919","2018-11-21 10:52:02"
"c7e522fd17040485a5c2966c45a5c45c0558945e","12763890","15452919","2018-11-21 10:38:49"
"5d80a1b6652b1c5eb50b73e9582d9000829d7c9a","3272758","15452919","2018-11-20 19:14:37"
"21dd59bd047d1f291c1a773b690825a3654ea969","5235904","15452919","2018-11-20 14:16:40"
"493903eedecaae3d14966cd99aa84d146ea0ce13","142290","15452919","2018-11-20 10:28:43"
"3d997b6decfaa42e37521ae20bf58886c8b2de8f","50459","15452919","2018-11-20 09:08:02"
"d876f214e5500962d6acc1f99a6f2f7c5f63db8b","1735667","15452919","2018-11-20 07:30:38"
"7bf7bd2f5088d8abb21daef42b8dfce27b194bc7","11574521","15452919","2018-11-20 07:23:43"
"d31f1f4fdb905acb3d7c766683e584bb17f8df0d","50459","15452919","2018-11-19 13:58:10"
"6b6c4d1c2754f8dd70172ab58d7ee33cf9058c7d","50459","15452919","2018-11-19 13:57:22"
"3333fe660f00b519a9d16398ca3801ab9313be16","50459","15452919","2018-11-19 11:26:45"
"51e2e78d26b9e8c7b6297cf51662cf22debbb7c6","12988138","15452919","2018-11-18 09:54:03"
"d136e985e80e4c3dc27678b0f54d6e34dd671850","129561","15452919","2018-11-16 14:35:39"
"91c66d47effed704e3f5e6be8b44474b722c3c45","129561","15452919","2018-11-16 14:34:30"
"accc0fab4f407eaeab428127bd5395a28f371f9f","129561","15452919","2018-11-16 11:21:20"
"51b2f1620cc22aa410dee24a6021bb767e0ff998","142290","15452919","2018-11-16 09:54:36"
"68be45e5f89a5bde33376a8e103c133392f18516","206368","15452919","2018-11-16 09:50:48"
"ffe2fc3bc4d77ad3f503d2bc1cdd62eac8d03c5b","88287","15452919","2018-11-15 22:41:19"
"324027640bcaf137b8c9e96bc26f0833711497af","78134","15452919","2018-11-15 20:06:27"
"b91766fe6db6e484f2fd75f617307a48ff85600e","5235904","15452919","2018-11-15 14:31:24"
"a6942b9f25bd6c67a5ab9e80ab95aae25a08da6d","9886925","15452919","2018-11-15 13:57:03"
"17d67c5834679f2b27ef08eddfce3b3a154a96a8","129561","15452919","2018-11-15 12:42:19"
"434dd5bc0067cdf604d84426df9086015721dd36","129561","15452919","2018-11-15 10:22:13"
"14346e4ef97ca812fb9f1d5d2cd87021c0155cf6","8116437","15452919","2018-11-15 09:11:14"
"b8a2ac3fcf4c8249bd997969821feb4f9d0a428a","","15452919","2018-11-15 09:10:45"
"9a000601c6c4e4f8134caedba1957ffe28d2b659","5235904","15452919","2018-11-14 12:50:30"
"23de6197f9104a17ece1dc370c862bd23dcae273","","15452919","2018-11-14 10:21:52"
"698843b45f0dddd6f862c0733838272e6b4aa7f8","","15452919","2018-11-14 10:21:10"
"48b4e8069cc1505a68bf69e8209dc17a9ecbfc96","129561","15452919","2018-11-14 08:27:30"
"58632d44021bf095b43a1bb2443e6e3690a94739","129561","15452919","2018-11-14 08:25:19"
"eb8fa3cc89ae3a3247c649486839b1c250554d2d","686798","15452919","2018-11-14 08:21:14"
"cff97119a713a6f790893aaf1c172a397a48bf33","129561","15452919","2018-11-14 08:20:51"
"cef7ed53bdec8d3b43b30ac33e8dfc2a92d3ea3a","129561","15452919","2018-11-14 08:16:28"
"c41e1bd1ebf8a625dd22a07c31bcd6837705e0d7","1735667","15452919","2018-11-13 14:22:53"
"4fecc7a3b1b9c51efad47ea128abcb7259158487","5235904","15452919","2018-11-13 09:57:46"
"588aa88121db007b59142ed37e74800c09038a7a","5235904","15452919","2018-11-13 09:02:04"
"8080265f3f591d33e127a924724a8bfe5ced6475","1735667","15452919","2018-11-13 06:41:01"
"1212c7b844e3ef13cbb5476b088eae27782535b4","5959481","15452919","2018-11-12 16:06:34"
"201a0bf18181da8d783f6e7adf3ceaccd159eb73","9886925","15452919","2018-11-12 13:57:17"
"a0876f7433f63276a3d8d4e099b261fd16aada40","9956122","15452919","2018-11-12 12:04:13"
"1ff152f3a43e4adf030ac61eb5d8da345554fc5a","12689769","15452919","2018-11-09 10:51:07"
"f574c4e74b12d275d24b209aac8dd98ed9b9bb52","20811485","15452919","2018-11-09 09:20:51"
"870efeef01ad45f1e06bbe4479e5afa9986f3518","6915","15452919","2018-11-08 20:37:19"
"144c1c6c52456808428e2b69dbe5c4ebfc3606ca","5959481","15452919","2018-11-08 15:08:57"
"b16cc501a88eb7c36cfd8ee9be1c0c985ef4a7d9","","15452919","2018-11-08 12:26:47"
"9313fa63f959f8a5c3609c187120711a484a4c57","6915","15452919","2018-11-08 12:26:29"
"d0675e9d9cf847070c1e422faf15e66b6af74781","129561","15452919","2018-11-08 12:26:04"
"bd519ab8aec7c82b28fb2a7e7edc428d8a38e781","53520","15452919","2018-11-08 12:18:38"
"1064e3283db6e388db4fc353c8bd17b57d57fa42","8710366","15452919","2018-11-08 12:09:25"
"a5dc087845c90dad126bf203640ac6e876d7bbcb","12689769","15452919","2018-11-08 12:07:15"
"212bf266c55b3737da37e6588142d0c9f7c6e10f","12689769","15452919","2018-11-08 11:25:14"
"c71e4fc4d5e5f97f57f1c52dced187da41b59aaf","1266566","15452919","2018-11-08 11:22:28"
"968f6019d00e349e988f720cdaa065def85ea72f","12689769","15452919","2018-11-08 11:17:01"
"503993c819f0a4e7e53f6739e90497106ebdfe09","20811485","15452919","2018-11-08 11:11:20"
"cf3b187bdef59078ba6570a2f5ee046ab87bcefd","50459","15452919","2018-11-07 19:39:08"
"81533deae5ee4a7ec08842e2b6647f3affde5a71","2270661","15452919","2018-11-07 19:33:36"
"0bcff8f52505fa1eece6c8fbfc5cab8aa9d9ed5d","6915","15452919","2018-11-07 14:07:43"
